200580,QD,2019,06,28,0.058
200580,QD,2019,07,05,0.055
200580,QD,2019,07,12,0.193
200580,QD,2019,07,19,0.0786
200580,QD,2019,07,26,0.0833
200580,QD,2019,08,02,0.1331
200580,QD,2019,08,09,0.2624
200580,QD,2019,08,16,0.2747
200580,QD,2019,08,23,0.1384
200580,QD,2019,08,30,0.1346
200580,QD,2019,09,06,0.3668
200580,QD,2019,09,13,0.1657
200580,QD,2019,09,20,0.1359
200580,QD,2019,09,27,0.1409
200580,QD,2019,10,04,0.2569
200580,QD,2019,10,11,0.1793
200580,QD,2019,10,18,0.1446
200580,QD,2019,10,25,0.1707
200580,QD,2019,11,01,0.2163
200580,QD,2019,11,08,0.2213
200580,QD,2019,11,15,0.2914
200580,QD,2019,11,22,0.2746
200580,QD,2019,11,29,0.1283
200580,QD,2019,12,06,0.1473
200580,QD,2019,12,13,0.1989
200580,QD,2019,12,20,0.093
200580,QD,2019,12,27,0.086
200580,QD,2020,01,03,0.0955
200580,QD,2020,01,10,0.0992
200580,QD,2020,01,17,0.1041
200580,QD,2020,01,24,0.1103
200580,QD,2020,01,31,0.3757
200580,QD,2020,02,07,0.2627
200580,QD,2020,02,14,0.156
200580,QD,2020,02,21,0.2057
200580,QD,2020,02,28,0.357
200580,QD,2020,03,06,0.6423
200580,QD,2020,03,13,0.4747
200580,QD,2020,03,20,0.3264
200580,QD,2020,03,27,0.2074
200580,QD,2020,04,03,0.1587
200580,QD,2020,04,10,0.1341
200580,QD,2020,04,17,0.138
200580,QD,2020,04,24,0.1336
200580,QD,2020,05,01,0.1441
200580,QD,2020,05,08,0.4194
200580,QD,2020,05,15,0.1966
200580,QD,2020,05,22,0.2259
200580,QD,2020,05,29,0.1581
200580,QD,2020,06,05,0.312
200580,QD,2020,06,12,0.4259
200580,QD,2020,06,19,0.289
200580,QD,2020,06,26,0.2319
200580,QD,2020,07,03,0.1163
200580,QD,2020,07,10,0.0951
200580,QD,2020,07,17,0.1962
200580,QD,2020,07,24,0.0753
200580,QD,2020,07,31,0.1151
200580,QD,2020,08,07,0.0635
200580,QD,2020,08,14,0.0933
200580,QD,2020,08,21,0.0591
200580,QD,2020,08,28,0.2689
200580,QD,2020,09,04,0.1028
200580,QD,2020,09,11,0.0691
200580,QD,2020,09,18,0.0665
200580,QD,2020,09,25,0.6446
200580,QD,2020,10,02,0.2308
200580,QD,2020,10,09,0.6837
200580,QD,2020,10,16,0.591
200580,QD,2020,10,23,0.3156
200580,QD,2020,10,30,0.5861
200580,QD,2020,11,06,0.5099
200580,QD,2020,11,13,0.3019
200580,QD,2020,11,20,0.272
200580,QD,2020,11,27,0.265
200580,QD,2020,12,04,0.2264
200580,QD,2020,12,11,0.1959
200580,QD,2020,12,18,0.2134
200580,QD,2020,12,25,0.221
200580,QD,2021,01,01,0.178
